"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Blazer","Camiones ligeros","SUV's",9337
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Equinox SUV-","Camiones ligeros","SUV's",10546
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Onix","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",592
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",13153
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",2762
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",20875
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Terrain SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Honda","Fit-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Honda","HR-V-","Camiones ligeros","SUV's",8870
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","JAC","Frison","Camiones ligeros","Pick Ups",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","JAC","J7","Automóviles","Compactos",34
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","JAC","Sei2","Camiones ligeros","SUV's",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","JAC","X 200","Camiones ligeros","Pick Ups",34
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","Forte-","Automóviles","Compactos",11861
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",305
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",3685
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",1942
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","KIA","KIA Río Sedan-","Automóviles","Subcompactos",4407
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mazda","CX-30","Camiones ligeros","SUV's",12270
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",1421
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",337
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",1111
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",9965
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","Kicks","Camiones ligeros","SUV's",11958
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","March","Automóviles","Subcompactos",2321
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","NP300","Camiones ligeros","Pick Ups",7097
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",2883
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","QX50","Camiones ligeros","SUV's",3308
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","QX55","Camiones ligeros","SUV's",1019
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","Sentra","Automóviles","Compactos",14247
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Nissan","Versa","Automóviles","Compactos",16311
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Toyota","Tacoma-","Camiones ligeros","Pick Ups",18519
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Volkswagen","Golf-","Automóviles","Compactos",63
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Volkswagen","Jetta","Automóviles","Compactos",10124
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Volkswagen","Taos","Camiones ligeros","SUV's",4527
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"03","Volkswagen","Tiguan-","Camiones ligeros","SUV's",17336
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Audi","Q5","Camiones ligeros","SUV's",13129
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","BMW Group","Serie 3","Automóviles","De Lujo",6144
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",12323
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",225
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","Journey","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","Promaster","Camiones ligeros","SUV's",5755
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",1973
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",7591
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Fiat","Fiat 500-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",17084
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",6155
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Blazer","Camiones ligeros","SUV's",9097
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Equinox SUV-","Camiones ligeros","SUV's",15437
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Onix","Automóviles","Compactos",1787
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",559
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",11828
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",3040
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",16557
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Terrain SUV-","Camiones ligeros","SUV's",8875
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Honda","Fit-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Honda","HR-V-","Camiones ligeros","SUV's",11303
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","JAC","Frison","Camiones ligeros","Pick Ups",108
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","JAC","GML X150 EV","Camiones ligeros","Pick Ups",38
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","JAC","J7","Automóviles","Compactos",31
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","JAC","X250","Camiones ligeros","Pick Ups",24
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","Forte-","Automóviles","Compactos",10719
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",111
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",1730
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2041
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","KIA","KIA Río Sedan-","Automóviles","Subcompactos",3899
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mazda","CX-30","Camiones ligeros","SUV's",6803
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",1519
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",569
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",1013
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",9432
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","Kicks","Camiones ligeros","SUV's",6921
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","March","Automóviles","Subcompactos",2978
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","NP300","Camiones ligeros","Pick Ups",6268
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",2136
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","QX50","Camiones ligeros","SUV's",1063
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","QX55","Camiones ligeros","SUV's",830
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","Sentra","Automóviles","Compactos",11558
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Nissan","Versa","Automóviles","Compactos",7436
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Toyota","Tacoma-","Camiones ligeros","Pick Ups",19486
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Volkswagen","Jetta","Automóviles","Compactos",3335
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Volkswagen","Taos","Camiones ligeros","SUV's",5121
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"04","Volkswagen","Tiguan-","Camiones ligeros","SUV's",15234
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Audi","Q5","Camiones ligeros","SUV's",15011
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","BMW Group","Serie 3","Automóviles","De Lujo",6143
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",12263
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",2000
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","Journey","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","Promaster","Camiones ligeros","SUV's",6319
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",58
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",7771
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",6790
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",6845
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Blazer","Camiones ligeros","SUV's",347
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Equinox SUV-","Camiones ligeros","SUV's",3674
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Onix","Automóviles","Compactos",570
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",640
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",13299
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",3539
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",17445
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2021,"05","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
