"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",2509
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",6549
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Fiat","Fiat 500-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",6382
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Ford Motor","Maverick","Camiones ligeros","Pick Ups",3578
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",7872
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Blazer","Camiones ligeros","SUV's",7065
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Equinox SUV-","Camiones ligeros","SUV's",21094
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Onix","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",740
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",12711
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",1478
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",12671
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Terrain SUV-","Camiones ligeros","SUV's",9988
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Honda","HR-V-","Camiones ligeros","SUV's",10539
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","E J7","Automóviles","Compactos",5
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","E 10X","Automóviles","Compactos",62
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","ESei4 Pro","Camiones ligeros","SUV's",218
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","Frison","Camiones ligeros","Pick Ups",456
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","J7","Automóviles","Compactos",179
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","Sei2","Camiones ligeros","SUV's",237
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","Sei3","Camiones ligeros","SUV's",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","Sei4","Camiones ligeros","SUV's",81
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","SEI7 PRO","Camiones ligeros","SUV's",36
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","SUNRAY","Camiones ligeros","Minivans",159
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","X 200","Camiones ligeros","Pick Ups",77
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","JAC","X350","Camiones ligeros","Pick Ups",32
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","Forte-","Automóviles","Compactos",10430
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",44
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",2506
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",1755
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","KIA","KIA Río Sedan-","Automóviles","Subcompactos",5265
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mazda","CX-30","Camiones ligeros","SUV's",8834
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",638
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",1296
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",2902
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",3323
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","Kicks","Camiones ligeros","SUV's",5453
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","March","Automóviles","Subcompactos",1834
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","NP300","Camiones ligeros","Pick Ups",4373
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","QX50","Camiones ligeros","SUV's",694
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","QX55","Camiones ligeros","SUV's",499
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","Sentra","Automóviles","Compactos",6767
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Nissan","Versa","Automóviles","Compactos",3889
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Toyota","Tacoma-","Camiones ligeros","Pick Ups",18216
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Volkswagen","Jetta","Automóviles","Compactos",6970
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Volkswagen","Taos","Camiones ligeros","SUV's",10284
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"07","Volkswagen","Tiguan-","Camiones ligeros","SUV's",19832
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Audi","Q5","Camiones ligeros","SUV's",16090
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",2241
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","BMW Group","Serie 3","Automóviles","De Lujo",4716
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",12507
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",14585
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Chrysler","Promaster","Camiones ligeros","SUV's",5160
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",3643
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",7731
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Fiat","Fiat 500-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",14878
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Ford Motor","Maverick","Camiones ligeros","Pick Ups",6384
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",4842
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Blazer","Camiones ligeros","SUV's",6302
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Equinox SUV-","Camiones ligeros","SUV's",23718
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Onix","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",415
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",13297
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",1243
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",12586
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Terrain SUV-","Camiones ligeros","SUV's",13313
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Honda","Fit-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Honda","HR-V-","Camiones ligeros","SUV's",11776
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","E J7","Automóviles","Compactos",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","E Sei 4","Camiones ligeros","SUV's",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","E 10X","Automóviles","Compactos",4
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","Frison","Camiones ligeros","Pick Ups",138
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","J7","Automóviles","Compactos",19
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","Sei2","Camiones ligeros","SUV's",2
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","Sei3","Camiones ligeros","SUV's",111
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","Sei4 Pro","Camiones ligeros","SUV's",25
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","SEI7 PRO","Camiones ligeros","SUV's",241
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","SUNRAY","Camiones ligeros","Minivans",99
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","X 200","Camiones ligeros","Pick Ups",65
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","X250","Camiones ligeros","Pick Ups",2
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","JAC","X350","Camiones ligeros","Pick Ups",27
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","Forte-","Automóviles","Compactos",12645
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",512
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",2888
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",3054
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","KIA","KIA Río Sedan-","Automóviles","Subcompactos",5301
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mazda","CX-30","Camiones ligeros","SUV's",8250
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",882
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",1619
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",3649
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",9833
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","Kicks","Camiones ligeros","SUV's",6915
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","March","Automóviles","Subcompactos",2077
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","NP300","Camiones ligeros","Pick Ups",4212
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","QX50","Camiones ligeros","SUV's",1677
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","QX55","Camiones ligeros","SUV's",1123
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","Sentra","Automóviles","Compactos",10880
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Nissan","Versa","Automóviles","Compactos",8319
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Toyota","Tacoma-","Camiones ligeros","Pick Ups",24214
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Volkswagen","Jetta","Automóviles","Compactos",6660
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Volkswagen","Taos","Camiones ligeros","SUV's",7268
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"08","Volkswagen","Tiguan-","Camiones ligeros","SUV's",18673
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Audi","Q5","Camiones ligeros","SUV's",16452
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",1598
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","BMW Group","Serie 3","Automóviles","De Lujo",5035
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",11680
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",7611
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Chrysler","Promaster","Camiones ligeros","SUV's",6462
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",2256
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",7408
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Fiat","Fiat 500-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",11761
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Ford Motor","Maverick","Camiones ligeros","Pick Ups",10094
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",8121
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Blazer","Camiones ligeros","SUV's",3157
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"09","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
